respondent_id,wave,segment,brand,metric,metric_kind,family,value,weight,practical_threshold,measurement_source
W3-0048,2026 Q1,Core category buyers,Harbor,Perceived uniqueness,rating,Associations,3.9778,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Harbor,Trust,rating,Relationship,3.1164,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Harbor,Perceived quality,rating,Relationship,3.6916,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Harbor,Attachment construct,construct,Relationship,3.3044,0.85842,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0048,2026 Q1,Core category buyers,Harbor,Reputation,rating,Relationship,2.8621,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Lumen,Awareness,binary,Funnel,0.0,0.85842,0.03,Single tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Lumen,Familiarity,rating,Funnel,2.6781,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Lumen,Consideration,binary,Funnel,0.0,0.85842,0.03,Single tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Lumen,Recent usage,binary,Funnel,0.0,0.85842,0.03,Single tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,0.0,0.85842,0.03,Single tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,0.0,0.85842,0.03,Single tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Lumen,Association favourability,rating,Associations,4.7237,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,5.0629,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Lumen,Trust,rating,Relationship,4.4332,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Lumen,Perceived quality,rating,Relationship,3.0324,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Lumen,Attachment construct,construct,Relationship,2.6254,0.85842,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0048,2026 Q1,Core category buyers,Lumen,Reputation,rating,Relationship,1.7652,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Northstar,Awareness,binary,Funnel,0.0,0.88071,0.03,Single tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Northstar,Familiarity,rating,Funnel,4.9182,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Northstar,Consideration,binary,Funnel,1.0,0.88071,0.03,Single tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Northstar,Recent usage,binary,Funnel,1.0,0.88071,0.03,Single tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Northstar,First-choice loyalty,binary,Funnel,1.0,0.88071,0.03,Single tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Northstar,Innovative attribute ownership,binary,Associations,0.0,0.88071,0.03,Single tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Northstar,Association favourability,rating,Associations,5.1758,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Northstar,Perceived uniqueness,rating,Associations,5.0135,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Northstar,Trust,rating,Relationship,6.0731,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Northstar,Perceived quality,rating,Relationship,5.4049,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Northstar,Attachment construct,construct,Relationship,4.4271,0.88071,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0049,2026 Q1,Core category buyers,Northstar,Reputation,rating,Relationship,3.1145,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Harbor,Awareness,binary,Funnel,1.0,0.88071,0.03,Single tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Harbor,Familiarity,rating,Funnel,3.8161,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Harbor,Consideration,binary,Funnel,0.0,0.88071,0.03,Single tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Harbor,Recent usage,binary,Funnel,0.0,0.88071,0.03,Single tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Harbor,First-choice loyalty,binary,Funnel,0.0,0.88071,0.03,Single tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Harbor,Innovative attribute ownership,binary,Associations,0.0,0.88071,0.03,Single tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Harbor,Association favourability,rating,Associations,4.2746,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Harbor,Perceived uniqueness,rating,Associations,4.0904,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Harbor,Trust,rating,Relationship,3.4739,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Harbor,Perceived quality,rating,Relationship,4.2971,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Harbor,Attachment construct,construct,Relationship,4.5485,0.88071,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0049,2026 Q1,Core category buyers,Harbor,Reputation,rating,Relationship,4.062,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Lumen,Awareness,binary,Funnel,0.0,0.88071,0.03,Single tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Lumen,Familiarity,rating,Funnel,4.3616,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Lumen,Consideration,binary,Funnel,0.0,0.88071,0.03,Single tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Lumen,Recent usage,binary,Funnel,0.0,0.88071,0.03,Single tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,1.0,0.88071,0.03,Single tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,0.0,0.88071,0.03,Single tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Lumen,Association favourability,rating,Associations,3.3468,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,2.3207,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Lumen,Trust,rating,Relationship,3.1275,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Lumen,Perceived quality,rating,Relationship,4.5836,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0049,2026 Q1,Core category buyers,Lumen,Attachment construct,construct,Relationship,3.8791,0.88071,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0049,2026 Q1,Core category buyers,Lumen,Reputation,rating,Relationship,4.4217,0.88071,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Northstar,Awareness,binary,Funnel,1.0,1.18192,0.03,Single tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Northstar,Familiarity,rating,Funnel,5.3884,1.18192,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Northstar,Consideration,binary,Funnel,1.0,1.18192,0.03,Single tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Northstar,Recent usage,binary,Funnel,1.0,1.18192,0.03,Single tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Northstar,First-choice loyalty,binary,Funnel,0.0,1.18192,0.03,Single tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Northstar,Innovative attribute ownership,binary,Associations,1.0,1.18192,0.03,Single tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Northstar,Association favourability,rating,Associations,3.7895,1.18192,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Northstar,Perceived uniqueness,rating,Associations,3.7261,1.18192,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Northstar,Trust,rating,Relationship,5.0355,1.18192,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Northstar,Perceived quality,rating,Relationship,6.413,1.18192,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Northstar,Attachment construct,construct,Relationship,4.4905,1.18192,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0050,2026 Q1,Core category buyers,Northstar,Reputation,rating,Relationship,3.6721,1.18192,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Harbor,Awareness,binary,Funnel,1.0,1.18192,0.03,Single tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Harbor,Familiarity,rating,Funnel,3.8345,1.18192,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Harbor,Consideration,binary,Funnel,1.0,1.18192,0.03,Single tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Harbor,Recent usage,binary,Funnel,0.0,1.18192,0.03,Single tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Harbor,First-choice loyalty,binary,Funnel,0.0,1.18192,0.03,Single tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Harbor,Innovative attribute ownership,binary,Associations,1.0,1.18192,0.03,Single tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Harbor,Association favourability,rating,Associations,2.4756,1.18192,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Harbor,Perceived uniqueness,rating,Associations,4.3525,1.18192,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Harbor,Trust,rating,Relationship,4.0635,1.18192,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Harbor,Perceived quality,rating,Relationship,5.0128,1.18192,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Harbor,Attachment construct,construct,Relationship,5.4347,1.18192,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0050,2026 Q1,Core category buyers,Harbor,Reputation,rating,Relationship,4.6771,1.18192,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Lumen,Awareness,binary,Funnel,0.0,1.18192,0.03,Single tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Lumen,Familiarity,rating,Funnel,3.8516,1.18192,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Lumen,Consideration,binary,Funnel,1.0,1.18192,0.03,Single tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Lumen,Recent usage,binary,Funnel,0.0,1.18192,0.03,Single tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,1.0,1.18192,0.03,Single tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,0.0,1.18192,0.03,Single tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Lumen,Association favourability,rating,Associations,5.879,1.18192,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0050,2026 Q1,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,5.7139,1.18192,0.2,Single 1–7 tracker item; fictional wording owned by the example author
